retention_rate,total_cost,productivity,net_value
0.6718577140686779,2410316.8415,19618.36940247997,17208.05256097997
0.6702319756603915,2405815.7994,19586.818861878586,17181.003062478587
0.6724190560592685,2343140.0982,19215.381011918533,16872.24091371853
0.6667688670684174,2390540.0194,19221.377840171735,16830.837820771736
0.6695331814936037,2385863.295,19301.884253281984,16916.020958281984
0.6694881747713461,2325060.5827,18947.53455239128,16622.47396969128
0.6756300514942579,2407195.81315,19482.193867115227,17074.998053965228
0.6751915995198295,2355294.38455,19193.041670687748,16837.747286137746
0.675267143458872,2357606.2430499997,19351.67400401379,16994.06776096379
0.6736450284117423,2427837.2312000003,19687.996200230176,17260.158969030177
0.6825127091000486,2396699.5829000003,19843.85895592293,17447.15937302293
0.6680888812371212,2347229.67215,19110.637012432933,16763.407340282934
0.672849097461013,2406216.12075,19646.883260698698,17240.6671399487
0.6710986778562296,2372492.7219,19258.047723301075,16885.555001401077
0.6698772369841299,2421845.6171500003,19505.62560364532,17083.77998649532
0.6747605842250294,2389288.47655,19474.015081812948,17084.72660526295
0.6689455482144192,2354470.48495,19255.2264804784,16900.755995528398
0.6728031832639952,2334943.1747999997,19133.547704325003,16798.604529525004
0.6751969546319336,2470663.97315,19794.06399844277,17323.40002529277
0.6745588575069997,2407445.0302999998,19574.507111318064,17167.062081018063
0.6667004002495818,2377270.5834999997,19369.39029094622,16992.119707446218
0.6709085664658608,2386355.7274,19442.425356611588,17056.069629211586
0.6689583772726286,2423112.3087,19564.24936437321,17141.137055673207
0.6776539189516163,2421061.22335,19800.134804824036,17379.073581474036
0.6767040176034981,2413671.2026,19554.46800113916,17140.796798539162
0.6807580164916684,2434241.19545,19751.74925452378,17317.50805907378
0.6791881561617225,2379339.48765,19686.918820750092,17307.579333100093
0.6734777992200014,2372991.56635,19349.59382419928,16976.60225784928
0.6772523028840813,2411035.4813,19521.778865684064,17110.743384384063
0.6711013869408373,2384365.6812,19238.037936990004,16853.672255790003
0.6643071272602671,2292395.98475,18915.307337552687,16622.911352802686
0.6673891648614803,2359100.4058,19199.339759068018,16840.239353268018
0.6819412483602848,2420501.0858,19833.217571386773,17412.716485586774
0.6694957316668523,2353776.4883000003,19210.098520503216,16856.322032203214
0.6766256391989931,2451167.1130999997,19928.52034092166,17477.35322782166
0.6730039606544893,2372916.272,19353.790523952135,16980.874251952137
0.6693948619843821,2353533.06475,19233.115074168632,16879.58200941863
0.6713920698682369,2415828.95495,19513.041160304118,17097.212205354117
0.6793120481993074,2368240.67355,19483.83134365147,17115.59067010147
0.6783962526395583,2401727.7569500003,19580.50238248171,17178.77462553171
0.6791312419181129,2421158.6723,19729.42786574657,17308.26919344657
0.676189203063896,2435976.11235,19716.9507100028,17280.9745976528
0.6795824330961967,2373807.9381999997,19508.254610162177,17134.446671962178
0.6680339311481335,2361531.09475,19039.675657553576,16678.144562803576
0.6786701502591775,2389816.4355,19607.92116788111,17218.10473238111
0.6703413085426889,2372296.5704500005,19344.70484742583,16972.408276975828
0.6779563723323531,2402774.4667499997,19584.91156367865,17182.137096928647
0.6706478649047222,2364484.50835,19373.39238663391,17008.90787828391
0.6804114728544939,2415780.3653999995,19769.126749606367,17353.34638420637
0.6715997627218748,2429865.9931,19700.55377335011,17270.68778025011
0.6754262665921525,2362883.0509,19327.995286556114,16965.112235656114
0.6692049954958567,2313697.4234499997,19064.535666230604,16750.838242780603
0.6735485197235149,2407272.8965000003,19550.633913254842,17143.361016754843
0.6681005056549224,2367053.7242,19337.387673077777,16970.33394887778
0.6735524152794218,2357359.0656500002,19300.270934200016,16942.911868550014
0.6750732201918052,2377278.1158999996,19421.131969494298,17043.853853594297
